"","observation_path","chamber_path","member_path","observation_number","chamber_number","member_number","full_name","first_name","middle_name","last_name","member_ID","state","district","party","year_start","year_end"
"833","/chamber-1/member-833","/chamber-1","/chamber-1/member-833",833,1,833,"Jack Kemp","Jack","","Kemp","/chamber-1/member-833","NY",31,"Republican",1971,1989
"834","/chamber-1/member-834","/chamber-1","/chamber-1/member-834",834,1,834,"Joseph P. Kennedy","Joseph","P.","Kennedy","/chamber-1/member-834","MA",4,"Democratic",2013,2020
"835","/chamber-1/member-835","/chamber-1","/chamber-1/member-835",835,1,835,"Mark Kennedy","Mark","","Kennedy","/chamber-1/member-835","MN",6,"Republican",2001,2007
"836","/chamber-1/member-836","/chamber-1","/chamber-1/member-836",836,1,836,"Patrick Kennedy","Patrick","","Kennedy","/chamber-1/member-836","RI",1,"Democratic",1995,2011
"837","/chamber-1/member-837","/chamber-1","/chamber-1/member-837",837,1,837,"Barbara B. Kennelly","Barbara","B.","Kennelly","/chamber-1/member-837","CT",1,"Democratic",1982,1999
"838","/chamber-1/member-838","/chamber-1","/chamber-1/member-838",838,1,838,"Brian D. Kerns","Brian","D.","Kerns","/chamber-1/member-838","IN",7,"Republican",2001,2003
"839","/chamber-1/member-839","/chamber-1","/chamber-1/member-839",839,1,839,"William M. Ketchum","William","M.","Ketchum","/chamber-1/member-839","CA",18,"Republican",1973,1978
"840","/chamber-1/member-840","/chamber-1","/chamber-1/member-840",840,1,840,"Martha Keys","Martha","","Keys","/chamber-1/member-840","KS",2,"Democratic",1975,1979
"841","/chamber-1/member-841","/chamber-1","/chamber-1/member-841",841,1,841,"Ro Khanna","Ro",NA,"Khanna","/chamber-1/member-841","CA",17,"Democratic",2017,2020
"842","/chamber-1/member-842","/chamber-1","/chamber-1/member-842",842,1,842,"Ruben J. Kihuen","Ruben","J.","Kihuen","/chamber-1/member-842","NV",4,"Democratic",2017,2019
"843","/chamber-1/member-843","/chamber-1","/chamber-1/member-843",843,1,843,"Dale Kildee","Dale","","Kildee","/chamber-1/member-843","MI",5,"Democratic",1977,2013
"844","/chamber-1/member-844","/chamber-1","/chamber-1/member-844",844,1,844,"Daniel T. Kildee","Daniel","T.","Kildee","/chamber-1/member-844","MI",5,"Democratic",2013,2020
"845","/chamber-1/member-845","/chamber-1","/chamber-1/member-845",845,1,845,"Derek Kilmer","Derek",NA,"Kilmer","/chamber-1/member-845","WA",6,"Democratic",2013,2020
"846","/chamber-1/member-846","/chamber-1","/chamber-1/member-846",846,1,846,"Carolyn Cheeks Kilpatrick","Carolyn","Cheeks","Kilpatrick","/chamber-1/member-846","MI",13,"Democratic",1997,2011
"847","/chamber-1/member-847","/chamber-1","/chamber-1/member-847",847,1,847,"Andy Kim","Andy",NA,"Kim","/chamber-1/member-847","NJ",3,"Democratic",2019,2020
"848","/chamber-1/member-848","/chamber-1","/chamber-1/member-848",848,1,848,"Jay Kim","Jay","","Kim","/chamber-1/member-848","CA",41,"Republican",1993,1999
"849","/chamber-1/member-849","/chamber-1","/chamber-1/member-849",849,1,849,"Ron Kind","Ron",NA,"Kind","/chamber-1/member-849","WI",3,"Democratic",1997,2020
"850","/chamber-1/member-850","/chamber-1","/chamber-1/member-850",850,1,850,"Carleton J. King","Carleton","J.","King","/chamber-1/member-850","NY",29,"Republican",1961,1974
"851","/chamber-1/member-851","/chamber-1","/chamber-1/member-851",851,1,851,"Peter T. King","Peter","T.","King","/chamber-1/member-851","NY",2,"Republican",1993,2020
"852","/chamber-1/member-852","/chamber-1","/chamber-1/member-852",852,1,852,"Steve King","Steve",NA,"King","/chamber-1/member-852","IA",4,"Republican",2003,2020
"853","/chamber-1/member-853","/chamber-1","/chamber-1/member-853",853,1,853,"Jack Kingston","Jack","","Kingston","/chamber-1/member-853","GA",1,"Republican",1993,2015
"854","/chamber-1/member-854","/chamber-1","/chamber-1/member-854",854,1,854,"Adam Kinzinger","Adam",NA,"Kinzinger","/chamber-1/member-854","IL",16,"Republican",2011,2020
"855","/chamber-1/member-855","/chamber-1","/chamber-1/member-855",855,1,855,"Ann Kirkpatrick","Ann",NA,"Kirkpatrick","/chamber-1/member-855","AZ",2,"Democratic",2009,2020
"856","/chamber-1/member-856","/chamber-1","/chamber-1/member-856",856,1,856,"Larry Kissell","Larry","","Kissell","/chamber-1/member-856","NC",8,"Democratic",2009,2013
"857","/chamber-1/member-857","/chamber-1","/chamber-1/member-857",857,1,857,"Herbert Klein","Herbert","","Klein","/chamber-1/member-857","NJ",8,"Democratic",1993,1995
"858","/chamber-1/member-858","/chamber-1","/chamber-1/member-858",858,1,858,"Ron Klein","Ron","","Klein","/chamber-1/member-858","FL",22,"Democratic",2007,2011
"859","/chamber-1/member-859","/chamber-1","/chamber-1/member-859",859,1,859,"John Kline","John","","Kline","/chamber-1/member-859","MN",2,"Republican",2003,2017
"860","/chamber-1/member-860","/chamber-1","/chamber-1/member-860",860,1,860,"Ron Klink","Ron","","Klink","/chamber-1/member-860","PA",4,"Democratic",1993,2001
"861","/chamber-1/member-861","/chamber-1","/chamber-1/member-861",861,1,861,"John C. Kluczynski","John","C.","Kluczynski","/chamber-1/member-861","IL",5,"Democratic",1951,1975
"862","/chamber-1/member-862","/chamber-1","/chamber-1/member-862",862,1,862,"Scott L. Klug","Scott","L.","Klug","/chamber-1/member-862","WI",2,"Republican",1991,1999
"863","/chamber-1/member-863","/chamber-1","/chamber-1/member-863",863,1,863,"Stephen Knight","Stephen",NA,"Knight","/chamber-1/member-863","CA",25,"Republican",2015,2019
"864","/chamber-1/member-864","/chamber-1","/chamber-1/member-864",864,1,864,"Raymond P. Kogovsek","Raymond","P.","Kogovsek","/chamber-1/member-864","CO",3,"Democratic",1979,1985
"865","/chamber-1/member-865","/chamber-1","/chamber-1/member-865",865,1,865,"Joseph P. Kolter","Joseph","P.","Kolter","/chamber-1/member-865","PA",4,"Democratic",1983,1993
"866","/chamber-1/member-866","/chamber-1","/chamber-1/member-866",866,1,866,"Michael J. Kopetski","Michael","J.","Kopetski","/chamber-1/member-866","OR",5,"Democratic",1991,1995
"867","/chamber-1/member-867","/chamber-1","/chamber-1/member-867",867,1,867,"Suzanne Kosmas","Suzanne","","Kosmas","/chamber-1/member-867","FL",24,"Democratic",2009,2011
"868","/chamber-1/member-868","/chamber-1","/chamber-1/member-868",868,1,868,"Peter H. Kostmayer","Peter","H.","Kostmayer","/chamber-1/member-868","PA",8,"Democratic",1983,1993
"869","/chamber-1/member-869","/chamber-1","/chamber-1/member-869",869,1,869,"Peter H. Kostmayer","Peter","H.","Kostmayer","/chamber-1/member-869","PA",8,"Democratic",1977,1981
"870","/chamber-1/member-870","/chamber-1","/chamber-1/member-870",870,1,870,"Frank Kratovil","Frank","","Kratovil","/chamber-1/member-870","MD",1,"Democratic",2009,2011
"871","/chamber-1/member-871","/chamber-1","/chamber-1/member-871",871,1,871,"John Hans Krebs","John","Hans","Krebs","/chamber-1/member-871","CA",17,"Democratic",1975,1979
"872","/chamber-1/member-872","/chamber-1","/chamber-1/member-872",872,1,872,"Raja Krishnamoorthi","Raja",NA,"Krishnamoorthi","/chamber-1/member-872","IL",8,"Democratic",2017,2020
"873","/chamber-1/member-873","/chamber-1","/chamber-1/member-873",873,1,873,"Dennis Kucinich","Dennis","","Kucinich","/chamber-1/member-873","OH",10,"Democratic",1997,2013
"874","/chamber-1/member-874","/chamber-1","/chamber-1/member-874",874,1,874,"Ann M. Kuster","Ann","M.","Kuster","/chamber-1/member-874","NH",2,"Democratic",2013,2020
"875","/chamber-1/member-875","/chamber-1","/chamber-1/member-875",875,1,875,"David Kustoff","David",NA,"Kustoff","/chamber-1/member-875","TN",8,"Republican",2017,2020
"876","/chamber-1/member-876","/chamber-1","/chamber-1/member-876",876,1,876,"Dan Kuykendall","Dan","","Kuykendall","/chamber-1/member-876","TN",8,"Republican",1967,1975
"877","/chamber-1/member-877","/chamber-1","/chamber-1/member-877",877,1,877,"Steven T. Kuykendall","Steven","T.","Kuykendall","/chamber-1/member-877","CA",36,"Republican",1999,2001
"878","/chamber-1/member-878","/chamber-1","/chamber-1/member-878",878,1,878,"Peter N. Kyros","Peter","N.","Kyros","/chamber-1/member-878","ME",1,"Democratic",1967,1975
"879","/chamber-1/member-879","/chamber-1","/chamber-1/member-879",879,1,879,"Raul R. Labrador","Raul","R.","Labrador","/chamber-1/member-879","ID",1,"Republican",2011,2019
"880","/chamber-1/member-880","/chamber-1","/chamber-1/member-880",880,1,880,"John J. LaFalce","John","J.","LaFalce","/chamber-1/member-880","NY",29,"Democratic",1975,2003
"881","/chamber-1/member-881","/chamber-1","/chamber-1/member-881",881,1,881,"Robert J. Lagomarsino","Robert","J.","Lagomarsino","/chamber-1/member-881","CA",19,"Republican",1974,1993
"882","/chamber-1/member-882","/chamber-1","/chamber-1/member-882",882,1,882,"Darin LaHood","Darin",NA,"LaHood","/chamber-1/member-882","IL",18,"Republican",2015,2020
"883","/chamber-1/member-883","/chamber-1","/chamber-1/member-883",883,1,883,"Ray LaHood","Ray","","LaHood","/chamber-1/member-883","IL",18,"Republican",1995,2009
"884","/chamber-1/member-884","/chamber-1","/chamber-1/member-884",884,1,884,"Doug LaMalfa","Doug",NA,"LaMalfa","/chamber-1/member-884","CA",1,"Republican",2013,2020
"885","/chamber-1/member-885","/chamber-1","/chamber-1/member-885",885,1,885,"Conor Lamb","Conor",NA,"Lamb","/chamber-1/member-885","PA",17,"Democratic",2018,2020
"886","/chamber-1/member-886","/chamber-1","/chamber-1/member-886",886,1,886,"Doug Lamborn","Doug",NA,"Lamborn","/chamber-1/member-886","CO",5,"Republican",2007,2020
"887","/chamber-1/member-887","/chamber-1","/chamber-1/member-887",887,1,887,"Leonard Lance","Leonard",NA,"Lance","/chamber-1/member-887","NJ",7,"Republican",2009,2019
"888","/chamber-1/member-888","/chamber-1","/chamber-1/member-888",888,1,888,"Earl F. Landgrebe","Earl","F.","Landgrebe","/chamber-1/member-888","IN",2,"Republican",1969,1975
"889","/chamber-1/member-889","/chamber-1","/chamber-1/member-889",889,1,889,"Phillip M. Landrum","Phillip","M.","Landrum","/chamber-1/member-889","GA",9,"Democratic",1953,1977
"890","/chamber-1/member-890","/chamber-1","/chamber-1/member-890",890,1,890,"Jeff Landry","Jeff","","Landry","/chamber-1/member-890","LA",3,"Republican",2011,2013
"891","/chamber-1/member-891","/chamber-1","/chamber-1/member-891",891,1,891,"James R. Langevin","James","R.","Langevin","/chamber-1/member-891","RI",2,"Democratic",2001,2020
"892","/chamber-1/member-892","/chamber-1","/chamber-1/member-892",892,1,892,"Tom Lantos","Tom","","Lantos","/chamber-1/member-892","CA",12,"Democratic",1981,2008
"893","/chamber-1/member-893","/chamber-1","/chamber-1/member-893",893,1,893,"Steve Largent","Steve","","Largent","/chamber-1/member-893","OK",1,"Republican",1994,2002
"894","/chamber-1/member-894","/chamber-1","/chamber-1/member-894",894,1,894,"Larry LaRocco","Larry","","LaRocco","/chamber-1/member-894","ID",1,"Democratic",1991,1995
"895","/chamber-1/member-895","/chamber-1","/chamber-1/member-895",895,1,895,"Rick Larsen","Rick",NA,"Larsen","/chamber-1/member-895","WA",2,"Democratic",2001,2020
"896","/chamber-1/member-896","/chamber-1","/chamber-1/member-896",896,1,896,"John B. Larson","John","B.","Larson","/chamber-1/member-896","CT",1,"Democratic",1999,2020
"897","/chamber-1/member-897","/chamber-1","/chamber-1/member-897",897,1,897,"Tom Latham","Tom","","Latham","/chamber-1/member-897","IA",3,"Republican",1995,2015
"898","/chamber-1/member-898","/chamber-1","/chamber-1/member-898",898,1,898,"Robert E. Latta","Robert","E.","Latta","/chamber-1/member-898","OH",5,"Republican",2007,2020
"899","/chamber-1/member-899","/chamber-1","/chamber-1/member-899",899,1,899,"Brenda L. Lawrence","Brenda","L.","Lawrence","/chamber-1/member-899","MI",14,"Democratic",2015,2020
"900","/chamber-1/member-900","/chamber-1","/chamber-1/member-900",900,1,900,"Al Lawson","Al",NA,"Lawson","/chamber-1/member-900","FL",5,"Democratic",2017,2020
"901","/chamber-1/member-901","/chamber-1","/chamber-1/member-901",901,1,901,"Rick Lazio","Rick","","Lazio","/chamber-1/member-901","NY",2,"Republican",1993,2001
"902","/chamber-1/member-902","/chamber-1","/chamber-1/member-902",902,1,902,"John LeBoutillier","John","","LeBoutillier","/chamber-1/member-902","NY",6,"Republican",1981,1983
"903","/chamber-1/member-903","/chamber-1","/chamber-1/member-903",903,1,903,"Raymond F. Lederer","Raymond","F.","Lederer","/chamber-1/member-903","PA",3,"Democratic",1977,1981
"904","/chamber-1/member-904","/chamber-1","/chamber-1/member-904",904,1,904,"Barbara Lee","Barbara",NA,"Lee","/chamber-1/member-904","CA",13,"Democratic",1997,2020
"905","/chamber-1/member-905","/chamber-1","/chamber-1/member-905",905,1,905,"Christopher Lee","Christopher","","Lee","/chamber-1/member-905","NY",26,"Republican",2009,2011
"906","/chamber-1/member-906","/chamber-1","/chamber-1/member-906",906,1,906,"Gary A. Lee","Gary","A.","Lee","/chamber-1/member-906","NY",33,"Republican",1979,1983
"907","/chamber-1/member-907","/chamber-1","/chamber-1/member-907",907,1,907,"Susie Lee","Susie",NA,"Lee","/chamber-1/member-907","NV",3,"Democratic",2019,2020
"908","/chamber-1/member-908","/chamber-1","/chamber-1/member-908",908,1,908,"Joseph A. LeFante","Joseph","A.","LeFante","/chamber-1/member-908","NJ",14,"Democratic",1977,1978
"909","/chamber-1/member-909","/chamber-1","/chamber-1/member-909",909,1,909,"Robert L. Leggett","Robert","L.","Leggett","/chamber-1/member-909","CA",4,"Democratic",1963,1979
"910","/chamber-1/member-910","/chamber-1","/chamber-1/member-910",910,1,910,"Richard H. Lehman","Richard","H.","Lehman","/chamber-1/member-910","CA",19,"Democratic",1983,1995
"911","/chamber-1/member-911","/chamber-1","/chamber-1/member-911",911,1,911,"William Lehman","William","","Lehman","/chamber-1/member-911","FL",1,"Democratic",1973,1993
"912","/chamber-1/member-912","/chamber-1","/chamber-1/member-912",912,1,912,"William Lehman","William","","Lehman","/chamber-1/member-912","FL",17,"Democratic",1973,1993
"913","/chamber-1/member-913","/chamber-1","/chamber-1/member-913",913,1,913,"Norman F. Lent","Norman","F.","Lent","/chamber-1/member-913","NY",4,"Republican",1971,1993
"914","/chamber-1/member-914","/chamber-1","/chamber-1/member-914",914,1,914,"Debbie Lesko","Debbie",NA,"Lesko","/chamber-1/member-914","AZ",8,"Republican",2018,2020
"915","/chamber-1/member-915","/chamber-1","/chamber-1/member-915",915,1,915,"Andy Levin","Andy",NA,"Levin","/chamber-1/member-915","MI",9,"Democratic",2019,2020
"916","/chamber-1/member-916","/chamber-1","/chamber-1/member-916",916,1,916,"Mike Levin","Mike",NA,"Levin","/chamber-1/member-916","CA",49,"Democratic",2019,2020
"917","/chamber-1/member-917","/chamber-1","/chamber-1/member-917",917,1,917,"Sander M. Levin","Sander","M.","Levin","/chamber-1/member-917","MI",9,"Democratic",1983,2019
"918","/chamber-1/member-918","/chamber-1","/chamber-1/member-918",918,1,918,"Elliott H. Levitas","Elliott","H.","Levitas","/chamber-1/member-918","GA",4,"Democratic",1975,1985
"919","/chamber-1/member-919","/chamber-1","/chamber-1/member-919",919,1,919,"David A. Levy","David","A.","Levy","/chamber-1/member-919","NY",4,"Republican",1993,1995
"920","/chamber-1/member-920","/chamber-1","/chamber-1/member-920",920,1,920,"Jason Lewis","Jason",NA,"Lewis","/chamber-1/member-920","MN",2,"Republican",2017,2019
"921","/chamber-1/member-921","/chamber-1","/chamber-1/member-921",921,1,921,"Jerry Lewis","Jerry","","Lewis","/chamber-1/member-921","CA",41,"Republican",1979,2013
"922","/chamber-1/member-922","/chamber-1","/chamber-1/member-922",922,1,922,"John Lewis","John",NA,"Lewis","/chamber-1/member-922","GA",5,"Democratic",1987,2020
"923","/chamber-1/member-923","/chamber-1","/chamber-1/member-923",923,1,923,"Ron Lewis","Ron","","Lewis","/chamber-1/member-923","KY",2,"Republican",1994,2009
"924","/chamber-1/member-924","/chamber-1","/chamber-1/member-924",924,1,924,"Ted Lieu","Ted",NA,"Lieu","/chamber-1/member-924","CA",33,"Democratic",2015,2020
"925","/chamber-1/member-925","/chamber-1","/chamber-1/member-925",925,1,925,"John Linder","John","","Linder","/chamber-1/member-925","GA",7,"Republican",1993,2011
"926","/chamber-1/member-926","/chamber-1","/chamber-1/member-926",926,1,926,"Daniel Lipinski","Daniel",NA,"Lipinski","/chamber-1/member-926","IL",3,"Democratic",2005,2020
"927","/chamber-1/member-927","/chamber-1","/chamber-1/member-927",927,1,927,"Jerry Litton","Jerry","","Litton","/chamber-1/member-927","MO",6,"Democratic",1973,1976
"928","/chamber-1/member-928","/chamber-1","/chamber-1/member-928",928,1,928,"James F. Lloyd","James","F.","Lloyd","/chamber-1/member-928","CA",35,"Democratic",1975,1981
"929","/chamber-1/member-929","/chamber-1","/chamber-1/member-929",929,1,929,"James F. Lloyd","James","F.","Lloyd","/chamber-1/member-929","CA",1,"Democratic",1975,1981
"930","/chamber-1/member-930","/chamber-1","/chamber-1/member-930",930,1,930,"Marilyn Lloyd","Marilyn","","Lloyd","/chamber-1/member-930","TN",3,"Democratic",1975,1995
"931","/chamber-1/member-931","/chamber-1","/chamber-1/member-931",931,1,931,"Frank A. LoBiondo","Frank","A.","LoBiondo","/chamber-1/member-931","NJ",2,"Republican",1995,2019
"932","/chamber-1/member-932","/chamber-1","/chamber-1/member-932",932,1,932,"David Loebsack","David",NA,"Loebsack","/chamber-1/member-932","IA",2,"Democratic",2007,2020
"933","/chamber-1/member-933","/chamber-1","/chamber-1/member-933",933,1,933,"Zoe Lofgren","Zoe",NA,"Lofgren","/chamber-1/member-933","CA",19,"Democratic",1995,2020
"934","/chamber-1/member-934","/chamber-1","/chamber-1/member-934",934,1,934,"Billy Long","Billy",NA,"Long","/chamber-1/member-934","MO",7,"Republican",2011,2020
"935","/chamber-1/member-935","/chamber-1","/chamber-1/member-935",935,1,935,"Catherine S. Long","Catherine","S.","Long","/chamber-1/member-935","LA",8,"Democratic",1985,1987
"936","/chamber-1/member-936","/chamber-1","/chamber-1/member-936",936,1,936,"Clarence Long","Clarence","","Long","/chamber-1/member-936","MD",2,"Democratic",1963,1985
"937","/chamber-1/member-937","/chamber-1","/chamber-1/member-937",937,1,937,"Gillis W. Long","Gillis","W.","Long","/chamber-1/member-937","LA",8,"Democratic",1973,1985
"938","/chamber-1/member-938","/chamber-1","/chamber-1/member-938",938,1,938,"Barry Loudermilk","Barry",NA,"Loudermilk","/chamber-1/member-938","GA",11,"Republican",2015,2020
"939","/chamber-1/member-939","/chamber-1","/chamber-1/member-939",939,1,939,"Mia B. Love","Mia","B.","Love","/chamber-1/member-939","UT",4,"Republican",2015,2019
"940","/chamber-1/member-940","/chamber-1","/chamber-1/member-940",940,1,940,"Alan S. Lowenthal","Alan","S.","Lowenthal","/chamber-1/member-940","CA",47,"Democratic",2013,2020
"941","/chamber-1/member-941","/chamber-1","/chamber-1/member-941",941,1,941,"Nita M. Lowey","Nita","M.","Lowey","/chamber-1/member-941","NY",17,"Democratic",1989,2020
"942","/chamber-1/member-942","/chamber-1","/chamber-1/member-942",942,1,942,"Frank D. Lucas","Frank","D.","Lucas","/chamber-1/member-942","OK",3,"Republican",1993,2020
"943","/chamber-1/member-943","/chamber-1","/chamber-1/member-943",943,1,943,"Blaine Luetkemeyer","Blaine",NA,"Luetkemeyer","/chamber-1/member-943","MO",3,"Republican",2009,2020
"944","/chamber-1/member-944","/chamber-1","/chamber-1/member-944",944,1,944,"Ben Ray Lujan","Ben","Ray","Lujan","/chamber-1/member-944","NM",3,"Democratic",2009,2020
"945","/chamber-1/member-945","/chamber-1","/chamber-1/member-945",945,1,945,"Michelle Lujan Grisham","Michelle",NA,"Lujan Grisham","/chamber-1/member-945","NM",1,"Democratic",2013,2019
"946","/chamber-1/member-946","/chamber-1","/chamber-1/member-946",946,1,946,"Cynthia Lummis","Cynthia","","Lummis","/chamber-1/member-946","WY",0,"Republican",2009,2017
"947","/chamber-1/member-947","/chamber-1","/chamber-1/member-947",947,1,947,"Elaine G. Luria","Elaine","G.","Luria","/chamber-1/member-947","VA",2,"Democratic",2019,2020
"948","/chamber-1/member-948","/chamber-1","/chamber-1/member-948",948,1,948,"Stephen F. Lynch","Stephen","F.","Lynch","/chamber-1/member-948","MA",8,"Democratic",2001,2020
"949","/chamber-1/member-949","/chamber-1","/chamber-1/member-949",949,1,949,"Thomas MacArthur","Thomas",NA,"MacArthur","/chamber-1/member-949","NJ",3,"Republican",2015,2019
"950","/chamber-1/member-950","/chamber-1","/chamber-1/member-950",950,1,950,"Torbert Macdonald","Torbert","","Macdonald","/chamber-1/member-950","MA",7,"Democratic",1955,1976
"951","/chamber-1/member-951","/chamber-1","/chamber-1/member-951",951,1,951,"Ronald Machtley","Ronald","","Machtley","/chamber-1/member-951","RI",1,"Republican",1989,1995
"952","/chamber-1/member-952","/chamber-1","/chamber-1/member-952",952,1,952,"Ray J. Madden","Ray","J.","Madden","/chamber-1/member-952","IN",1,"Democratic",1943,1977
"953","/chamber-1/member-953","/chamber-1","/chamber-1/member-953",953,1,953,"Edward Madigan","Edward","","Madigan","/chamber-1/member-953","IL",15,"Republican",1973,1991
"954","/chamber-1/member-954","/chamber-1","/chamber-1/member-954",954,1,954,"George H. Mahon","George","H.","Mahon","/chamber-1/member-954","TX",19,"Democratic",1935,1979
"955","/chamber-1/member-955","/chamber-1","/chamber-1/member-955",955,1,955,"Tim Mahoney","Tim","","Mahoney","/chamber-1/member-955","FL",16,"Democratic",2007,2009
"956","/chamber-1/member-956","/chamber-1","/chamber-1/member-956",956,1,956,"William S. Mailliard","William","S.","Mailliard","/chamber-1/member-956","CA",6,"Republican",1953,1974
"957","/chamber-1/member-957","/chamber-1","/chamber-1/member-957",957,1,957,"Denise Majette","Denise","","Majette","/chamber-1/member-957","GA",4,"Democratic",2003,2005
"958","/chamber-1/member-958","/chamber-1","/chamber-1/member-958",958,1,958,"Tom Malinowski","Tom",NA,"Malinowski","/chamber-1/member-958","NJ",7,"Democratic",2019,2020
"959","/chamber-1/member-959","/chamber-1","/chamber-1/member-959",959,1,959,"Richard W. Mallary","Richard","W.","Mallary","/chamber-1/member-959","VT",0,"Republican",1972,1975
"960","/chamber-1/member-960","/chamber-1","/chamber-1/member-960",960,1,960,"Carolyn B. Maloney","Carolyn","B.","Maloney","/chamber-1/member-960","NY",12,"Democratic",1993,2020
"961","/chamber-1/member-961","/chamber-1","/chamber-1/member-961",961,1,961,"James H. Maloney","James","H.","Maloney","/chamber-1/member-961","CT",5,"Democratic",1997,2003
"962","/chamber-1/member-962","/chamber-1","/chamber-1/member-962",962,1,962,"Sean Patrick Maloney","Sean","Patrick","Maloney","/chamber-1/member-962","NY",18,"Democratic",2013,2020
"963","/chamber-1/member-963","/chamber-1","/chamber-1/member-963",963,1,963,"David S. Mann","David","S.","Mann","/chamber-1/member-963","OH",1,"Democratic",1993,1995
"964","/chamber-1/member-964","/chamber-1","/chamber-1/member-964",964,1,964,"James Robert Mann","James","Robert","Mann","/chamber-1/member-964","SC",2,"Democratic",1969,1979
"965","/chamber-1/member-965","/chamber-1","/chamber-1/member-965",965,1,965,"James Robert Mann","James","Robert","Mann","/chamber-1/member-965","SC",4,"Democratic",1969,1979
"966","/chamber-1/member-966","/chamber-1","/chamber-1/member-966",966,1,966,"Thomas J. Manton","Thomas","J.","Manton","/chamber-1/member-966","NY",7,"Democratic",1985,1999
"967","/chamber-1/member-967","/chamber-1","/chamber-1/member-967",967,1,967,"Joseph J. Maraziti","Joseph","J.","Maraziti","/chamber-1/member-967","NJ",13,"Republican",1973,1975
"968","/chamber-1/member-968","/chamber-1","/chamber-1/member-968",968,1,968,"Kenny Marchant","Kenny",NA,"Marchant","/chamber-1/member-968","TX",24,"Republican",2005,2020
"969","/chamber-1/member-969","/chamber-1","/chamber-1/member-969",969,1,969,"Marjorie Margolies-Mezvinsky","Marjorie","","Margolies-Mezvinsky","/chamber-1/member-969","PA",13,"Democratic",1993,1995
"970","/chamber-1/member-970","/chamber-1","/chamber-1/member-970",970,1,970,"Tom Marino","Tom",NA,"Marino","/chamber-1/member-970","PA",12,"Republican",2011,2019
"971","/chamber-1/member-971","/chamber-1","/chamber-1/member-971",971,1,971,"Betsy Markey","Betsy","","Markey","/chamber-1/member-971","CO",4,"Democratic",2009,2011
"972","/chamber-1/member-972","/chamber-1","/chamber-1/member-972",972,1,972,"Marc L. Marks","Marc","L.","Marks","/chamber-1/member-972","PA",24,"Republican",1977,1983
"973","/chamber-1/member-973","/chamber-1","/chamber-1/member-973",973,1,973,"Roger W. Marshall","Roger","W.","Marshall","/chamber-1/member-973","KS",1,"Republican",2017,2020
"974","/chamber-1/member-974","/chamber-1","/chamber-1/member-974",974,1,974,"David T. Martin","David","T.","Martin","/chamber-1/member-974","NE",3,"Republican",1961,1974
"975","/chamber-1/member-975","/chamber-1","/chamber-1/member-975",975,1,975,"David T. Martin","David","T.","Martin","/chamber-1/member-975","NE",26,"Republican",1961,1974
"976","/chamber-1/member-976","/chamber-1","/chamber-1/member-976",976,1,976,"David O'Brien Martin","David","O'Brien","Martin","/chamber-1/member-976","NY",3,"Republican",1981,1993
"977","/chamber-1/member-977","/chamber-1","/chamber-1/member-977",977,1,977,"David O'Brien Martin","David","O'Brien","Martin","/chamber-1/member-977","NY",26,"Republican",1981,1993
"978","/chamber-1/member-978","/chamber-1","/chamber-1/member-978",978,1,978,"James G. Martin","James","G.","Martin","/chamber-1/member-978","NC",7,"Republican",1973,1985
"979","/chamber-1/member-979","/chamber-1","/chamber-1/member-979",979,1,979,"James G. Martin","James","G.","Martin","/chamber-1/member-979","NC",16,"Republican",1973,1985
"980","/chamber-1/member-980","/chamber-1","/chamber-1/member-980",980,1,980,"James G. Martin","James","G.","Martin","/chamber-1/member-980","NC",9,"Republican",1973,1985
"981","/chamber-1/member-981","/chamber-1","/chamber-1/member-981",981,1,981,"Lynn Morley Martin","Lynn","Morley","Martin","/chamber-1/member-981","IL",16,"Republican",1981,1991
"982","/chamber-1/member-982","/chamber-1","/chamber-1/member-982",982,1,982,"William J. Martini","William","J.","Martini","/chamber-1/member-982","NJ",8,"Republican",1995,1997
"983","/chamber-1/member-983","/chamber-1","/chamber-1/member-983",983,1,983,"Frank Mascara","Frank","","Mascara","/chamber-1/member-983","PA",20,"Democratic",1995,2003
"984","/chamber-1/member-984","/chamber-1","/chamber-1/member-984",984,1,984,"Eric Massa","Eric","","Massa","/chamber-1/member-984","NY",29,"Democratic",2009,2010
"985","/chamber-1/member-985","/chamber-1","/chamber-1/member-985",985,1,985,"Thomas Massie","Thomas",NA,"Massie","/chamber-1/member-985","KY",4,"Republican",2012,2020
"986","/chamber-1/member-986","/chamber-1","/chamber-1/member-986",986,1,986,"Brian J. Mast","Brian","J.","Mast","/chamber-1/member-986","FL",18,"Republican",2017,2020
"987","/chamber-1/member-987","/chamber-1","/chamber-1/member-987",987,1,987,"Jim Matheson","Jim","","Matheson","/chamber-1/member-987","UT",4,"Democratic",2001,2015
"988","/chamber-1/member-988","/chamber-1","/chamber-1/member-988",988,1,988,"Doris O. Matsui","Doris","O.","Matsui","/chamber-1/member-988","CA",6,"Democratic",2005,2020
"989","/chamber-1/member-989","/chamber-1","/chamber-1/member-989",989,1,989,"Nicholas Mavroules","Nicholas","","Mavroules","/chamber-1/member-989","MA",6,"Democratic",1979,1993
"990","/chamber-1/member-990","/chamber-1","/chamber-1/member-990",990,1,990,"Wiley Mayne","Wiley","","Mayne","/chamber-1/member-990","IA",6,"Republican",1967,1975
